epoch_type,n_start,n_end,length
SHOCK_FREE,1389342,1389461,120
SHOCK_FREE,1389464,1389495,32
SHOCK_FREE,1389498,1389521,24
SHOCK_FREE,1389524,1389569,46
SHOCK_FREE,1389612,1389669,58
SHOCK_FREE,1389692,1389719,28
SHOCK_FREE,1389738,1389797,60
SHOCK_FREE,1389800,1389825,26
SHOCK_FREE,1389828,1389879,52
SHOCK_FREE,1389882,1389921,40
SHOCK_FREE,1389930,1389951,22
SHOCK_FREE,1389954,1389975,22
SHOCK_FREE,1389978,1390031,54
SHOCK_FREE,1390034,1390077,44
SHOCK_FREE,1390094,1390151,58
SHOCK_FREE,1390172,1390221,50
SHOCK_FREE,1390238,1390265,28
SHOCK_FREE,1390274,1390311,38
SHOCK_FREE,1390314,1390425,112
SHOCK_FREE,1390430,1390529,100
SHOCK_FREE,1390538,1390655,118
SHOCK_FREE,1390674,1390719,46
SHOCK_FREE,1390722,1390749,28
SHOCK_FREE,1390770,1390797,28
SHOCK_FREE,1390818,1390847,30
SHOCK_FREE,1390850,1390895,46
SHOCK_FREE,1390898,1390997,100
SHOCK_FREE,1391022,1391067,46
SHOCK_FREE,1391070,1391097,28
SHOCK_FREE,1391100,1391139,40
SHOCK_FREE,1391150,1391189,40
SHOCK_FREE,1391192,1391217,26
SHOCK_FREE,1391232,1391307,76
SHOCK_FREE,1391310,1391357,48
SHOCK_FREE,1391372,1391441,70
SHOCK_FREE,1391444,1391471,28
SHOCK_FREE,1391474,1391511,38
SHOCK_FREE,1391544,1391589,46
SHOCK_FREE,1391592,1391637,46
SHOCK_FREE,1391640,1391697,58
SHOCK_FREE,1391712,1391757,46
SHOCK_FREE,1391778,1391799,22
SHOCK_FREE,1391802,1391841,40
SHOCK_FREE,1391852,1391877,26
SHOCK_FREE,1391880,1391909,30
SHOCK_FREE,1391912,1391945,34
SHOCK_FREE,1391948,1392017,70
SHOCK_FREE,1392044,1392065,22
SHOCK_FREE,1392078,1392159,82
SHOCK_FREE,1392174,1392245,72
SHOCK_FREE,1392248,1392287,40
SHOCK_FREE,1392300,1392335,36
SHOCK_FREE,1392360,1392407,48
SHOCK_FREE,1392410,1392435,26
SHOCK_FREE,1392440,1392465,26
SHOCK_FREE,1392468,1392509,42
SHOCK_FREE,1392512,1392569,58
SHOCK_FREE,1392572,1392615,44
SHOCK_FREE,1392660,1392681,22
SHOCK_FREE,1392684,1392707,24
SHOCK_FREE,1392710,1392737,28
SHOCK_FREE,1392750,1392819,70
SHOCK_FREE,1392822,1392885,64
SHOCK_FREE,1392918,1392959,42
SHOCK_FREE,1393010,1393035,26
SHOCK_FREE,1393038,1393109,72
SHOCK_FREE,1393112,1393149,38
SHOCK_FREE,1393164,1393205,42
SHOCK_FREE,1393208,1393235,28
SHOCK_FREE,1393238,1393277,40
SHOCK_FREE,1393370,1393389,20
SHOCK_FREE,1393434,1393461,28
SHOCK_FREE,1393478,1393497,20
SHOCK_FREE,1393500,1393581,82
SHOCK_FREE,1393622,1393701,80
SHOCK_FREE,1393704,1393745,42
SHOCK_FREE,1393748,1393785,38
SHOCK_FREE,1393788,1393809,22
SHOCK_FREE,1393812,1393839,28
SHOCK_FREE,1393868,1393905,38
SHOCK_FREE,1393908,1394091,184
SHOCK_FREE,1394094,1394141,48
SHOCK_FREE,1394144,1394169,26
SHOCK_FREE,1394180,1394211,32
SHOCK_FREE,1394214,1394255,42
SHOCK_FREE,1394258,1394277,20
SHOCK_FREE,1394280,1394301,22
SHOCK_FREE,1394304,1394337,34
SHOCK_FREE,1394340,1394385,46
SHOCK_FREE,1394388,1394549,162
SHOCK_FREE,1394552,1394591,40
SHOCK_FREE,1394624,1394645,22
SHOCK_FREE,1394648,1394675,28
SHOCK_FREE,1394694,1394715,22
SHOCK_FREE,1394718,1394739,22
SHOCK_FREE,1394774,1394801,28
SHOCK_FREE,1394808,1394835,28
SHOCK_FREE,1394852,1394877,26
SHOCK_FREE,1394880,1395039,160
SHOCK_FREE,1395042,1395131,90
SHOCK_FREE,1395134,1395167,34
SHOCK_FREE,1395170,1395191,22
SHOCK_FREE,1395194,1395237,44
SHOCK_FREE,1395300,1395369,70
SHOCK_FREE,1395398,1395459,62
SHOCK_FREE,1395474,1395501,28
SHOCK_FREE,1395522,1395629,108
SHOCK_FREE,1395632,1395687,56
SHOCK_FREE,1395732,1395759,28
SHOCK_FREE,1395768,1395801,34
SHOCK_FREE,1395804,1395825,22
SHOCK_FREE,1395842,1395911,70
SHOCK_FREE,1395942,1395969,28
SHOCK_FREE,1395972,1396037,66
SHOCK_FREE,1396040,1396095,56
SHOCK_FREE,1396098,1396131,34
SHOCK_FREE,1396164,1396229,66
SHOCK_FREE,1396268,1396287,20
SHOCK_FREE,1396290,1396311,22
SHOCK_FREE,1396320,1396347,28
SHOCK_FREE,1396362,1396401,40
SHOCK_FREE,1396404,1396457,54
SHOCK_FREE,1396490,1396541,52
SHOCK_FREE,1396544,1396571,28
SHOCK_FREE,1396574,1396629,56
SHOCK_FREE,1396652,1396691,40
SHOCK_FREE,1396694,1396737,44
SHOCK_FREE,1396740,1396761,22
SHOCK_FREE,1396764,1396829,66
SHOCK_FREE,1396832,1396917,86
SHOCK_FREE,1396934,1397001,68
SHOCK_FREE,1397004,1397045,42
SHOCK_FREE,1397048,1397091,44
SHOCK_FREE,1397094,1397139,46
SHOCK_FREE,1397142,1397169,28
SHOCK_FREE,1397198,1397235,38
SHOCK_FREE,1397244,1397267,24
SHOCK_FREE,1397270,1397297,28
SHOCK_FREE,1397324,1397351,28
SHOCK_FREE,1397370,1397411,42
SHOCK_FREE,1397414,1397465,52
SHOCK_FREE,1397468,1397591,124
SHOCK_FREE,1397612,1397645,34
SHOCK_FREE,1397654,1397675,22
SHOCK_FREE,1397678,1397697,20
SHOCK_FREE,1397702,1397787,86
SHOCK_FREE,1397798,1397817,20
SHOCK_FREE,1397844,1397909,66
SHOCK_FREE,1397912,1397945,34
SHOCK_FREE,1397948,1397991,44
SHOCK_FREE,1397994,1398039,46
SHOCK_FREE,1398042,1398069,28
SHOCK_FREE,1398074,1398155,82
SHOCK_FREE,1398180,1398251,72
SHOCK_FREE,1398254,1398275,22
SHOCK_FREE,1398278,1398335,58
SHOCK_FREE,1398338,1398387,50
SHOCK_FREE,1398390,1398441,52
SHOCK_FREE,1398444,1398497,54
SHOCK_FREE,1398500,1398587,88
SHOCK_FREE,1398590,1398611,22
SHOCK_FREE,1398614,1398677,64
SHOCK_FREE,1398698,1398737,40
SHOCK_FREE,1398740,1398807,68
SHOCK_FREE,1398824,1398849,26
SHOCK_FREE,1398890,1398921,32
SHOCK_FREE,1398954,1398981,28
SHOCK_FREE,1398984,1399085,102
SHOCK_FREE,1399094,1399125,32
SHOCK_FREE,1399128,1399169,42
SHOCK_FREE,1399172,1399239,68
SHOCK_FREE,1399268,1399377,110
SHOCK_FREE,1399380,1399457,78
SHOCK_FREE,1399460,1399485,26
SHOCK_FREE,1399502,1399559,58
SHOCK_FREE,1399562,1399635,74
SHOCK_FREE,1399650,1399751,102
SHOCK_FREE,1399754,1399797,44
SHOCK_FREE,1399800,1399821,22
SHOCK_FREE,1399842,1399889,48
SHOCK_FREE,1399904,1399925,22
SHOCK_FREE,1399928,1399947,20
SHOCK_FREE,1399950,1399971,22
SHOCK_FREE,1399974,1400039,66
SHOCK_FREE,1400072,1400109,38
SHOCK_FREE,1400112,1400217,106
SHOCK_FREE,1400228,1400255,28
SHOCK_FREE,1400258,1400289,32
SHOCK_FREE,1400292,1400349,58
SHOCK_FREE,1400352,1400391,40
SHOCK_FREE,1400394,1400429,36
SHOCK_FREE,1400432,1400459,28
SHOCK_FREE,1400462,1400511,50
SHOCK_FREE,1400538,1400567,30
SHOCK_FREE,1400574,1400655,82
SHOCK_FREE,1400658,1400711,54
SHOCK_FREE,1400718,1400765,48
SHOCK_FREE,1400780,1400829,50
SHOCK_FREE,1400870,1400907,38
SHOCK_FREE,1400910,1400931,22
SHOCK_FREE,1400934,1400967,34
SHOCK_FREE,1400970,1401011,42
SHOCK_FREE,1401014,1401059,46
SHOCK_FREE,1401062,1401095,34
SHOCK_FREE,1401098,1401131,34
SHOCK_FREE,1401182,1401207,26
SHOCK_FREE,1401222,1401275,54
SHOCK_FREE,1401278,1401297,20
SHOCK_FREE,1401300,1401327,28
SHOCK_FREE,1401348,1401395,48
SHOCK_FREE,1401398,1401417,20
SHOCK_FREE,1401420,1401449,30
SHOCK_FREE,1401468,1401507,40
SHOCK_FREE,1401510,1401561,52
SHOCK_FREE,1401584,1401617,34
SHOCK_FREE,1401620,1401675,56
SHOCK_FREE,1401678,1401729,52
SHOCK_FREE,1401732,1401831,100
SHOCK_FREE,1401864,1401885,22
SHOCK_FREE,1401902,1401921,20
SHOCK_FREE,1401932,1401995,64
SHOCK_FREE,1401998,1402031,34
SHOCK_FREE,1402044,1402067,24
SHOCK_FREE,1402134,1402197,64
SHOCK_FREE,1402230,1402257,28
SHOCK_FREE,1402260,1402305,46
SHOCK_FREE,1402320,1402341,22
SHOCK_FREE,1402352,1402391,40
SHOCK_FREE,1402394,1402439,46
SHOCK_FREE,1402442,1402505,64
SHOCK_FREE,1402508,1402551,44
SHOCK_FREE,1402554,1402577,24
SHOCK_FREE,1402632,1402677,46
SHOCK_FREE,1402692,1402739,48
SHOCK_FREE,1402742,1402767,26
SHOCK_FREE,1402788,1402811,24
SHOCK_FREE,1402832,1402851,20
SHOCK_FREE,1402868,1402907,40
SHOCK_FREE,1402910,1402979,70
SHOCK_FREE,1402982,1403009,28
SHOCK_FREE,1403012,1403031,20
SHOCK_FREE,1403064,1403087,24
SHOCK_FREE,1403124,1403175,52
SHOCK_FREE,1403222,1403271,50
SHOCK_FREE,1403274,1403315,42
SHOCK_FREE,1403342,1403417,76
SHOCK_FREE,1403420,1403495,76
SHOCK_FREE,1403544,1403717,174
SHOCK_FREE,1403724,1403765,42
SHOCK_FREE,1403772,1403835,64
SHOCK_FREE,1403838,1403865,28
SHOCK_FREE,1403874,1404047,174
SHOCK_FREE,1404050,1404075,26
SHOCK_FREE,1404122,1404195,74
SHOCK_FREE,1404198,1404221,24
SHOCK_FREE,1404224,1404305,82
SHOCK_FREE,1404308,1404327,20
SHOCK_FREE,1404350,1404399,50
SHOCK_FREE,1404402,1404431,30
SHOCK_FREE,1404434,1404509,76
SHOCK_FREE,1404512,1404549,38
SHOCK_FREE,1404564,1404627,64
SHOCK_FREE,1404630,1404689,60
SHOCK_FREE,1404720,1404749,30
SHOCK_FREE,1404752,1404771,20
SHOCK_FREE,1404788,1404837,50
SHOCK_FREE,1404840,1404911,72
SHOCK_FREE,1404914,1404941,28
SHOCK_FREE,1404944,1404981,38
SHOCK_FREE,1405004,1405035,32
SHOCK_FREE,1405052,1405071,20
SHOCK_FREE,1405092,1405119,28
SHOCK_FREE,1405122,1405289,168
SHOCK_FREE,1405302,1405407,106
SHOCK_FREE,1405424,1405455,32
SHOCK_FREE,1405464,1405557,94
SHOCK_FREE,1405568,1405587,20
SHOCK_FREE,1405610,1405659,50
SHOCK_FREE,1405674,1405695,22
SHOCK_FREE,1405712,1405737,26
SHOCK_FREE,1405740,1405775,36
SHOCK_FREE,1405778,1405835,58
SHOCK_FREE,1405854,1405895,42
SHOCK_FREE,1405914,1405967,54
SHOCK_FREE,1405970,1405991,22
SHOCK_FREE,1406004,1406045,42
SHOCK_FREE,1406064,1406105,42
SHOCK_FREE,1406150,1406177,28
SHOCK_FREE,1406228,1406259,32
SHOCK_FREE,1406262,1406297,36
SHOCK_FREE,1406348,1406367,20
SHOCK_FREE,1406372,1406505,134
SHOCK_FREE,1406508,1406621,114
SHOCK_FREE,1406624,1406651,28
SHOCK_FREE,1406654,1406679,26
SHOCK_FREE,1406712,1406757,46
SHOCK_FREE,1406760,1406811,52
SHOCK_FREE,1406814,1406889,76
SHOCK_FREE,1406892,1406919,28
SHOCK_FREE,1406958,1406979,22
SHOCK_FREE,1406990,1407011,22
SHOCK_FREE,1407014,1407101,88
SHOCK_FREE,1407104,1407135,32
SHOCK_FREE,1407140,1407197,58
SHOCK_FREE,1407200,1407237,38
SHOCK_FREE,1407240,1407267,28
SHOCK_FREE,1407270,1407311,42
SHOCK_FREE,1407314,1407357,44
SHOCK_FREE,1407378,1407401,24
SHOCK_FREE,1407452,1407527,76
SHOCK_FREE,1407530,1407587,58
SHOCK_FREE,1407590,1407647,58
SHOCK_FREE,1407650,1407671,22
SHOCK_FREE,1407684,1407741,58
SHOCK_FREE,1407744,1407777,34
SHOCK_FREE,1407798,1407909,112
SHOCK_FREE,1407912,1407941,30
SHOCK_FREE,1407948,1407981,34
SHOCK_FREE,1407984,1408037,54
SHOCK_FREE,1408040,1408059,20
SHOCK_FREE,1408062,1408089,28
SHOCK_FREE,1408118,1408157,40
SHOCK_FREE,1408164,1408187,24
SHOCK_FREE,1408190,1408211,22
SHOCK_FREE,1408214,1408247,34
SHOCK_FREE,1408260,1408281,22
SHOCK_FREE,1408292,1408355,64
SHOCK_FREE,1408358,1408385,28
SHOCK_FREE,1408404,1408437,34
SHOCK_FREE,1408482,1408511,30
SHOCK_FREE,1408550,1408569,20
SHOCK_FREE,1408592,1408637,46
SHOCK_FREE,1408658,1408749,92
SHOCK_FREE,1408754,1408775,22
SHOCK_FREE,1408784,1408835,52
SHOCK_FREE,1408838,1408875,38
SHOCK_FREE,1408878,1408901,24
SHOCK_FREE,1408970,1409027,58
SHOCK_FREE,1409030,1409085,56
SHOCK_FREE,1409100,1409129,30
SHOCK_FREE,1409132,1409177,46
SHOCK_FREE,1409190,1409271,82
SHOCK_FREE,1409274,1409337,64
SHOCK_FREE,1409348,1409375,28
SHOCK_FREE,1409378,1409411,34
SHOCK_FREE,1409414,1409435,22
SHOCK_FREE,1409438,1409499,62
SHOCK_FREE,1409502,1409559,58
SHOCK_FREE,1409568,1409607,40
SHOCK_FREE,1409628,1409697,70
SHOCK_FREE,1409730,1409765,36
SHOCK_FREE,1409768,1409799,32
SHOCK_FREE,1409814,1409837,24
SHOCK_FREE,1409840,1409871,32
SHOCK_FREE,1409874,1409907,34
SHOCK_FREE,1409910,1409999,90
SHOCK_FREE,1410012,1410081,70
SHOCK_FREE,1410092,1410117,26
SHOCK_FREE,1410122,1410149,28
SHOCK_FREE,1410152,1410189,38
SHOCK_FREE,1410210,1410279,70
SHOCK_FREE,1410282,1410315,34
SHOCK_FREE,1410318,1410345,28
SHOCK_FREE,1410348,1410389,42
SHOCK_FREE,1410392,1410479,88
SHOCK_FREE,1410482,1410509,28
SHOCK_FREE,1410512,1410545,34
SHOCK_FREE,1410560,1410599,40
SHOCK_FREE,1410602,1410639,38
SHOCK_FREE,1410642,1410689,48
SHOCK_FREE,1410692,1410711,20
SHOCK_FREE,1410738,1410837,100
SHOCK_FREE,1410864,1410899,36
SHOCK_FREE,1410920,1410965,46
SHOCK_FREE,1410968,1411061,94
SHOCK_FREE,1411094,1411119,26
SHOCK_FREE,1411148,1411227,80
SHOCK_FREE,1411230,1411277,48
SHOCK_FREE,1411280,1411319,40
SHOCK_FREE,1411322,1411371,50
SHOCK_FREE,1411394,1411461,68
SHOCK_FREE,1411470,1411535,66
SHOCK_FREE,1411548,1411575,28
SHOCK_FREE,1411592,1411637,46
SHOCK_FREE,1411640,1411671,32
SHOCK_FREE,1411688,1411739,52
SHOCK_FREE,1411742,1411839,98
SHOCK_FREE,1411850,1411917,68
SHOCK_FREE,1411952,1412081,130
SHOCK_FREE,1412084,1412109,26
SHOCK_FREE,1412150,1412235,86
SHOCK_FREE,1412238,1412261,24
SHOCK_FREE,1412264,1412351,88
SHOCK_FREE,1412354,1412421,68
SHOCK_FREE,1412460,1412499,40
SHOCK_FREE,1412502,1412531,30
SHOCK_FREE,1412534,1412555,22
SHOCK_FREE,1412570,1412625,56
SHOCK_FREE,1412628,1412729,102
SHOCK_FREE,1412732,1412807,76
SHOCK_FREE,1412810,1412867,58
SHOCK_FREE,1412870,1412897,28
SHOCK_FREE,1412900,1412921,22
SHOCK_FREE,1412952,1412975,24
SHOCK_FREE,1412978,1413017,40
SHOCK_FREE,1413038,1413057,20
SHOCK_FREE,1413060,1413099,40
SHOCK_FREE,1413128,1413285,158
SHOCK_FREE,1413344,1413419,76
SHOCK_FREE,1413422,1413471,50
SHOCK_FREE,1413494,1413587,94
SHOCK_FREE,1413590,1413611,22
SHOCK_FREE,1413614,1413651,38
SHOCK_FREE,1413720,1413755,36
SHOCK_FREE,1413762,1413797,36
SHOCK_FREE,1413800,1413819,20
SHOCK_FREE,1413822,1413855,34
SHOCK_FREE,1413888,1413911,24
SHOCK_FREE,1413918,1413945,28
SHOCK_FREE,1413948,1414011,64
SHOCK_FREE,1414052,1414077,26
SHOCK_FREE,1414080,1414115,36
SHOCK_FREE,1414118,1414137,20
SHOCK_FREE,1414158,1414185,28
SHOCK_FREE,1414188,1414221,34
SHOCK_FREE,1414224,1414251,28
SHOCK_FREE,1414272,1414325,54
SHOCK_FREE,1414328,1414361,34
SHOCK_FREE,1414368,1414427,60
SHOCK_FREE,1414448,1414469,22
SHOCK_FREE,1414488,1414535,48
SHOCK_FREE,1414538,1414577,40
SHOCK_FREE,1414602,1414637,36
SHOCK_FREE,1414640,1414685,46
SHOCK_FREE,1414688,1414715,28
SHOCK_FREE,1414718,1414737,20
SHOCK_FREE,1414740,1414769,30
SHOCK_FREE,1414808,1414865,58
SHOCK_FREE,1414868,1414979,112
SHOCK_FREE,1414982,1415025,44
SHOCK_FREE,1415028,1415127,100
SHOCK_FREE,1415150,1415199,50
SHOCK_FREE,1415210,1415255,46
SHOCK_FREE,1415258,1415297,40
SHOCK_FREE,1415300,1415331,32
SHOCK_FREE,1415334,1415361,28
SHOCK_FREE,1415390,1415411,22
SHOCK_FREE,1415424,1415481,58
SHOCK_FREE,1415484,1415535,52
SHOCK_FREE,1415564,1415651,88
SHOCK_FREE,1415664,1415697,34
SHOCK_FREE,1415700,1415735,36
SHOCK_FREE,1415738,1415759,22
SHOCK_FREE,1415768,1415795,28
SHOCK_FREE,1415808,1415847,40
SHOCK_FREE,1415850,1415871,22
SHOCK_FREE,1415894,1415949,56
SHOCK_FREE,1415960,1416089,130
SHOCK_FREE,1416092,1416129,38
SHOCK_FREE,1416140,1416191,52
SHOCK_FREE,1416194,1416219,26
SHOCK_FREE,1416228,1416267,40
SHOCK_FREE,1416302,1416341,40
SHOCK_FREE,1416404,1416449,46
SHOCK_FREE,1416452,1416515,64
SHOCK_FREE,1416558,1416587,30
SHOCK_FREE,1416600,1416641,42
SHOCK_FREE,1416644,1416675,32
SHOCK_FREE,1416690,1416731,42
SHOCK_FREE,1416734,1416759,26
SHOCK_FREE,1416782,1416815,34
SHOCK_FREE,1416818,1416837,20
SHOCK_FREE,1416840,1416879,40
SHOCK_FREE,1416902,1416921,20
SHOCK_FREE,1416924,1416971,48
SHOCK_FREE,1416974,1417035,62
SHOCK_FREE,1417038,1417079,42
SHOCK_FREE,1417082,1417109,28
SHOCK_FREE,1417128,1417185,58
SHOCK_FREE,1417188,1417241,54
SHOCK_FREE,1417250,1417275,26
SHOCK_FREE,1417292,1417319,28
SHOCK_FREE,1417322,1417385,64
SHOCK_FREE,1417398,1417481,84
SHOCK_FREE,1417484,1417515,32
SHOCK_FREE,1417548,1417599,52
SHOCK_FREE,1417628,1417671,44
SHOCK_FREE,1417688,1417719,32
SHOCK_FREE,1417722,1417851,130
SHOCK_FREE,1417862,1417955,94
SHOCK_FREE,1417964,1418001,38
SHOCK_FREE,1418030,1418111,82
SHOCK_FREE,1418114,1418141,28
SHOCK_FREE,1418144,1418175,32
SHOCK_FREE,1418178,1418277,100
SHOCK_FREE,1418280,1418307,28
SHOCK_FREE,1418310,1418357,48
SHOCK_FREE,1418412,1418435,24
SHOCK_FREE,1418438,1418469,32
SHOCK_FREE,1418472,1418517,46
SHOCK_FREE,1418540,1418561,22
SHOCK_FREE,1418564,1418585,22
SHOCK_FREE,1418588,1418621,34
SHOCK_FREE,1418658,1418705,48
SHOCK_FREE,1418708,1418729,22
SHOCK_FREE,1418732,1418777,46
SHOCK_FREE,1418780,1418819,40
SHOCK_FREE,1418844,1418895,52
SHOCK_FREE,1418904,1418927,24
SHOCK_FREE,1418930,1418979,50
SHOCK_FREE,1418982,1419015,34
SHOCK_FREE,1419018,1419047,30
SHOCK_FREE,1419050,1419099,50
SHOCK_FREE,1419108,1419137,30
SHOCK_FREE,1419140,1419189,50
SHOCK_FREE,1419192,1419225,34
SHOCK_FREE,1419228,1419275,48
SHOCK_FREE,1419278,1419321,44
SHOCK_FREE,1419344,1419365,22
SHOCK_FREE,1419368,1419389,22
SHOCK_FREE,1419392,1419411,20
SHOCK_FREE,1419420,1419551,132
SHOCK_FREE,1419554,1419575,22
SHOCK_FREE,1419602,1419657,56
SHOCK_FREE,1419660,1419771,112
SHOCK_FREE,1419794,1419861,68
SHOCK_FREE,1419864,1419905,42
SHOCK_FREE,1419908,1419935,28
SHOCK_FREE,1419942,1419989,48
SHOCK_FREE,1419992,1420019,28
SHOCK_FREE,1420052,1420085,34
SHOCK_FREE,1420104,1420125,22
SHOCK_FREE,1420148,1420185,38
SHOCK_FREE,1420188,1420227,40
SHOCK_FREE,1420250,1420269,20
SHOCK_FREE,1420272,1420311,40
SHOCK_FREE,1420314,1420335,22
SHOCK_FREE,1420344,1420379,36
SHOCK_FREE,1420382,1420407,26
SHOCK_FREE,1420440,1420475,36
SHOCK_FREE,1420478,1420545,68
SHOCK_FREE,1420548,1420577,30
SHOCK_FREE,1420590,1420617,28
SHOCK_FREE,1420620,1420701,82
SHOCK_FREE,1420710,1420745,36
SHOCK_FREE,1420748,1420785,38
SHOCK_FREE,1420788,1420811,24
SHOCK_FREE,1420830,1420887,58
SHOCK_FREE,1420944,1420985,42
SHOCK_FREE,1420988,1421021,34
SHOCK_FREE,1421024,1421049,26
SHOCK_FREE,1421054,1421109,56
SHOCK_FREE,1421130,1421175,46
SHOCK_FREE,1421178,1421261,84
SHOCK_FREE,1421270,1421321,52
SHOCK_FREE,1421324,1421357,34
SHOCK_FREE,1421360,1421409,50
SHOCK_FREE,1421412,1421465,54
SHOCK_FREE,1421478,1421507,30
SHOCK_FREE,1421510,1421529,20
SHOCK_FREE,1421532,1421571,40
SHOCK_FREE,1421588,1421615,28
SHOCK_FREE,1421618,1421655,38
SHOCK_FREE,1421658,1421679,22
SHOCK_FREE,1421684,1421765,82
SHOCK_FREE,1421768,1421801,34
SHOCK_FREE,1421810,1421841,32
SHOCK_FREE,1421870,1421949,80
SHOCK_FREE,1421952,1421981,30
SHOCK_FREE,1421994,1422035,42
SHOCK_FREE,1422050,1422149,100
SHOCK_FREE,1422152,1422297,146
SHOCK_FREE,1422308,1422327,20
SHOCK_FREE,1422354,1422399,46
SHOCK_FREE,1422404,1422425,22
SHOCK_FREE,1422428,1422449,22
SHOCK_FREE,1422458,1422605,148
SHOCK_FREE,1422624,1422647,24
SHOCK_FREE,1422650,1422687,38
SHOCK_FREE,1422690,1422717,28
SHOCK_FREE,1422732,1422791,60
SHOCK_FREE,1422860,1422879,20
SHOCK_FREE,1422920,1422957,38
SHOCK_FREE,1422960,1423029,70
SHOCK_FREE,1423032,1423107,76
SHOCK_FREE,1423110,1423131,22
SHOCK_FREE,1423134,1423209,76
SHOCK_FREE,1423212,1423247,36
SHOCK_FREE,1423268,1423349,82
SHOCK_FREE,1423364,1423457,94
SHOCK_FREE,1423460,1423529,70
SHOCK_FREE,1423532,1423557,26
SHOCK_FREE,1423572,1423617,46
SHOCK_FREE,1423620,1423655,36
SHOCK_FREE,1423674,1423781,108
SHOCK_FREE,1423788,1423809,22
SHOCK_FREE,1423838,1423881,44
SHOCK_FREE,1423884,1423971,88
SHOCK_FREE,1423974,1424027,54
SHOCK_FREE,1424030,1424097,68
SHOCK_FREE,1424100,1424151,52
SHOCK_FREE,1424180,1424205,26
SHOCK_FREE,1424208,1424237,30
SHOCK_FREE,1424250,1424271,22
SHOCK_FREE,1424282,1424325,44
SHOCK_FREE,1424328,1424375,48
SHOCK_FREE,1424378,1424451,74
SHOCK_FREE,1424454,1424627,174
SHOCK_FREE,1424630,1424651,22
SHOCK_FREE,1424672,1424711,40
SHOCK_FREE,1424714,1424891,178
SHOCK_FREE,1424898,1424919,22
SHOCK_FREE,1424922,1424951,30
SHOCK_FREE,1424972,1424997,26
SHOCK_FREE,1425000,1425105,106
SHOCK_FREE,1425108,1425129,22
SHOCK_FREE,1425132,1425171,40
SHOCK_FREE,1425198,1425231,34
SHOCK_FREE,1425234,1425255,22
SHOCK_FREE,1425258,1425311,54
SHOCK_FREE,1425318,1425339,22
SHOCK_FREE,1425422,1425441,20
SHOCK_FREE,1425462,1425531,70
SHOCK_FREE,1425534,1425575,42
SHOCK_FREE,1425588,1425641,54
SHOCK_FREE,1425644,1425707,64
SHOCK_FREE,1425732,1425797,66
SHOCK_FREE,1425800,1425831,32
SHOCK_FREE,1425848,1425885,38
SHOCK_FREE,1425888,1425935,48
SHOCK_FREE,1425938,1425977,40
SHOCK_FREE,1425980,1426035,56
SHOCK_FREE,1426050,1426217,168
SHOCK_FREE,1426220,1426257,38
SHOCK_FREE,1426262,1426295,34
SHOCK_FREE,1426298,1426331,34
SHOCK_FREE,1426358,1426407,50
SHOCK_FREE,1426434,1426505,72
SHOCK_FREE,1426518,1426545,28
SHOCK_FREE,1426550,1426571,22
SHOCK_FREE,1426574,1426635,62
SHOCK_FREE,1426638,1426707,70
SHOCK_FREE,1426728,1426767,40
SHOCK_FREE,1426788,1426877,90
SHOCK_FREE,1426880,1426901,22
SHOCK_FREE,1426922,1427007,86
SHOCK_FREE,1427012,1427049,38
SHOCK_FREE,1427058,1427121,64
SHOCK_FREE,1427124,1427157,34
SHOCK_FREE,1427160,1427181,22
SHOCK_FREE,1427208,1427241,34
SHOCK_FREE,1427268,1427315,48
SHOCK_FREE,1427318,1427379,62
SHOCK_FREE,1427382,1427415,34
SHOCK_FREE,1427444,1427531,88
SHOCK_FREE,1427538,1427591,54
SHOCK_FREE,1427612,1427637,26
SHOCK_FREE,1427652,1427687,36
SHOCK_FREE,1427694,1427729,36
SHOCK_FREE,1427732,1427757,26
SHOCK_FREE,1427762,1427799,38
SHOCK_FREE,1427820,1427855,36
SHOCK_FREE,1427858,1427901,44
SHOCK_FREE,1427904,1427927,24
SHOCK_FREE,1427940,1428017,78
SHOCK_FREE,1428020,1428059,40
SHOCK_FREE,1428068,1428099,32
SHOCK_FREE,1428122,1428147,26
SHOCK_FREE,1428150,1428267,118
SHOCK_FREE,1428270,1428297,28
SHOCK_FREE,1428320,1428339,20
SHOCK_FREE,1428422,1428449,28
SHOCK_FREE,1428488,1428515,28
SHOCK_FREE,1428518,1428545,28
SHOCK_FREE,1428552,1428575,24
SHOCK_FREE,1428578,1428615,38
SHOCK_FREE,1428620,1428641,22
SHOCK_FREE,1428654,1428699,46
SHOCK_FREE,1428720,1428795,76
SHOCK_FREE,1428798,1428941,144
SHOCK_FREE,1428962,1428981,20
SHOCK_FREE,1428984,1429145,162
SHOCK_FREE,1429148,1429211,64
SHOCK_FREE,1429230,1429269,40
SHOCK_FREE,1429272,1429295,24
SHOCK_FREE,1429298,1429325,28
SHOCK_FREE,1429340,1429359,20
SHOCK_FREE,1429362,1429389,28
SHOCK_FREE,1429392,1429431,40
SHOCK_FREE,1429502,1429575,74
SHOCK_FREE,1429578,1429665,88
SHOCK_FREE,1429740,1429821,82
SHOCK_FREE,1429824,1429889,66
SHOCK_FREE,1429892,1429917,26
SHOCK_FREE,1429932,1429971,40
SHOCK_FREE,1430004,1430027,24
SHOCK_FREE,1430054,1430081,28
SHOCK_FREE,1430084,1430127,44
SHOCK_FREE,1430130,1430205,76
