epoch_type,n_start,n_end,length,fracture_threshold_1e6,cluster_window,cluster_min_count
FRACTURE_CLUSTER,936010,936059,50,200000,50,10
FRACTURE_CLUSTER,936790,936877,88,200000,50,10
FRACTURE_CLUSTER,938272,938339,68,200000,50,10
FRACTURE_CLUSTER,938440,938527,88,200000,50,10
FRACTURE_CLUSTER,939264,939319,56,200000,50,10
FRACTURE_CLUSTER,940360,940441,82,200000,50,10
FRACTURE_CLUSTER,941028,941077,50,200000,50,10
FRACTURE_CLUSTER,941754,941825,72,200000,50,10
FRACTURE_CLUSTER,944940,944995,56,200000,50,10
FRACTURE_CLUSTER,945150,945205,56,200000,50,10
FRACTURE_CLUSTER,945222,945295,74,200000,50,10
FRACTURE_CLUSTER,945400,945449,50,200000,50,10
FRACTURE_CLUSTER,945484,945541,58,200000,50,10
FRACTURE_CLUSTER,945820,945869,50,200000,50,10
FRACTURE_CLUSTER,946024,946099,76,200000,50,10
FRACTURE_CLUSTER,948490,948557,68,200000,50,10
FRACTURE_CLUSTER,952384,952435,52,200000,50,10
FRACTURE_CLUSTER,953758,953809,52,200000,50,10
FRACTURE_CLUSTER,956502,956581,80,200000,50,10
FRACTURE_CLUSTER,958864,958927,64,200000,50,10
FRACTURE_CLUSTER,959062,959117,56,200000,50,10
FRACTURE_CLUSTER,959202,959261,60,200000,50,10
FRACTURE_CLUSTER,960874,960929,56,200000,50,10
FRACTURE_CLUSTER,962988,963061,74,200000,50,10
FRACTURE_CLUSTER,964120,964189,70,200000,50,10
FRACTURE_CLUSTER,966682,966745,64,200000,50,10
FRACTURE_CLUSTER,966780,966859,80,200000,50,10
FRACTURE_CLUSTER,967002,967055,54,200000,50,10
FRACTURE_CLUSTER,969574,969629,56,200000,50,10
FRACTURE_CLUSTER,971184,971237,54,200000,50,10
FRACTURE_CLUSTER,971778,971855,78,200000,50,10
FRACTURE_CLUSTER,972904,972959,56,200000,50,10
FRACTURE_CLUSTER,974194,974251,58,200000,50,10
FRACTURE_CLUSTER,975804,975857,54,200000,50,10
FRACTURE_CLUSTER,976218,976291,74,200000,50,10
FRACTURE_CLUSTER,978510,978577,68,200000,50,10
FRACTURE_CLUSTER,980650,980701,52,200000,50,10
FRACTURE_CLUSTER,982872,982921,50,200000,50,10
FRACTURE_CLUSTER,983352,983405,54,200000,50,10
FRACTURE_CLUSTER,983872,983941,70,200000,50,10
FRACTURE_CLUSTER,986050,986105,56,200000,50,10
FRACTURE_CLUSTER,988282,988331,50,200000,50,10
FRACTURE_CLUSTER,991842,991891,50,200000,50,10
FRACTURE_CLUSTER,992742,992815,74,200000,50,10
FRACTURE_CLUSTER,993610,993679,70,200000,50,10
FRACTURE_CLUSTER,995212,995261,50,200000,50,10
FRACTURE_CLUSTER,995844,995905,62,200000,50,10
FRACTURE_CLUSTER,996088,996149,62,200000,50,10
FRACTURE_CLUSTER,996460,996515,56,200000,50,10
FRACTURE_CLUSTER,996670,996739,70,200000,50,10
FRACTURE_CLUSTER,997482,997565,84,200000,50,10
FRACTURE_CLUSTER,1002622,1002677,56,200000,50,10
FRACTURE_CLUSTER,1003974,1004039,66,200000,50,10
FRACTURE_CLUSTER,1004742,1004815,74,200000,50,10
FRACTURE_CLUSTER,1005742,1005817,76,200000,50,10
FRACTURE_CLUSTER,1006620,1006705,86,200000,50,10
FRACTURE_CLUSTER,1008858,1008917,60,200000,50,10
FRACTURE_CLUSTER,1010182,1010237,56,200000,50,10
FRACTURE_CLUSTER,1010262,1010315,54,200000,50,10
FRACTURE_CLUSTER,1011448,1011505,58,200000,50,10
FRACTURE_CLUSTER,1013064,1013161,98,200000,50,10
FRACTURE_CLUSTER,1013268,1013351,84,200000,50,10
FRACTURE_CLUSTER,1015230,1015285,56,200000,50,10
FRACTURE_CLUSTER,1016284,1016335,52,200000,50,10
FRACTURE_CLUSTER,1016368,1016417,50,200000,50,10
FRACTURE_CLUSTER,1016424,1016509,86,200000,50,10
FRACTURE_CLUSTER,1017544,1017605,62,200000,50,10
FRACTURE_CLUSTER,1018002,1018099,98,200000,50,10
FRACTURE_CLUSTER,1018512,1018567,56,200000,50,10
FRACTURE_CLUSTER,1019110,1019159,50,200000,50,10
FRACTURE_CLUSTER,1020538,1020601,64,200000,50,10
FRACTURE_CLUSTER,1023588,1023641,54,200000,50,10
FRACTURE_CLUSTER,1025662,1025711,50,200000,50,10
FRACTURE_CLUSTER,1026588,1026665,78,200000,50,10
FRACTURE_CLUSTER,1026820,1026911,92,200000,50,10
FRACTURE_CLUSTER,1027878,1027951,74,200000,50,10
FRACTURE_CLUSTER,1028752,1028807,56,200000,50,10
FRACTURE_CLUSTER,1030140,1030211,72,200000,50,10
FRACTURE_CLUSTER,1030314,1030369,56,200000,50,10
FRACTURE_CLUSTER,1030452,1030507,56,200000,50,10
FRACTURE_CLUSTER,1031040,1031135,96,200000,50,10
FRACTURE_CLUSTER,1032064,1032125,62,200000,50,10
FRACTURE_CLUSTER,1032160,1032217,58,200000,50,10
FRACTURE_CLUSTER,1035760,1035821,62,200000,50,10
FRACTURE_CLUSTER,1035870,1035925,56,200000,50,10
FRACTURE_CLUSTER,1036132,1036205,74,200000,50,10
FRACTURE_CLUSTER,1038834,1038905,72,200000,50,10
FRACTURE_CLUSTER,1040392,1040441,50,200000,50,10
FRACTURE_CLUSTER,1040988,1041047,60,200000,50,10
FRACTURE_CLUSTER,1042368,1042451,84,200000,50,10
FRACTURE_CLUSTER,1042774,1042849,76,200000,50,10
FRACTURE_CLUSTER,1044630,1044695,66,200000,50,10
FRACTURE_CLUSTER,1046314,1046365,52,200000,50,10
FRACTURE_CLUSTER,1046580,1046651,72,200000,50,10
FRACTURE_CLUSTER,1047568,1047617,50,200000,50,10
FRACTURE_CLUSTER,1048738,1048805,68,200000,50,10
FRACTURE_CLUSTER,1048932,1049015,84,200000,50,10
FRACTURE_CLUSTER,1050010,1050085,76,200000,50,10
FRACTURE_CLUSTER,1050628,1050697,70,200000,50,10
FRACTURE_CLUSTER,1051080,1051145,66,200000,50,10
FRACTURE_CLUSTER,1052460,1052509,50,200000,50,10
FRACTURE_CLUSTER,1053384,1053437,54,200000,50,10
FRACTURE_CLUSTER,1054552,1054601,50,200000,50,10
FRACTURE_CLUSTER,1054780,1054831,52,200000,50,10
FRACTURE_CLUSTER,1055442,1055491,50,200000,50,10
FRACTURE_CLUSTER,1057120,1057187,68,200000,50,10
FRACTURE_CLUSTER,1061292,1061347,56,200000,50,10
FRACTURE_CLUSTER,1062132,1062181,50,200000,50,10
FRACTURE_CLUSTER,1062282,1062379,98,200000,50,10
FRACTURE_CLUSTER,1064790,1064845,56,200000,50,10
FRACTURE_CLUSTER,1065412,1065461,50,200000,50,10
FRACTURE_CLUSTER,1066578,1066637,60,200000,50,10
FRACTURE_CLUSTER,1067272,1067321,50,200000,50,10
FRACTURE_CLUSTER,1067484,1067549,66,200000,50,10
FRACTURE_CLUSTER,1067982,1068041,60,200000,50,10
FRACTURE_CLUSTER,1068912,1068967,56,200000,50,10
FRACTURE_CLUSTER,1072042,1072109,68,200000,50,10
FRACTURE_CLUSTER,1073440,1073515,76,200000,50,10
FRACTURE_CLUSTER,1074184,1074241,58,200000,50,10
FRACTURE_CLUSTER,1074774,1074841,68,200000,50,10
FRACTURE_CLUSTER,1075882,1075979,98,200000,50,10
FRACTURE_CLUSTER,1078194,1078249,56,200000,50,10
FRACTURE_CLUSTER,1078590,1078655,66,200000,50,10
FRACTURE_CLUSTER,1079542,1079611,70,200000,50,10
FRACTURE_CLUSTER,1081144,1081207,64,200000,50,10
FRACTURE_CLUSTER,1081422,1081481,60,200000,50,10
FRACTURE_CLUSTER,1081624,1081675,52,200000,50,10
FRACTURE_CLUSTER,1082770,1082837,68,200000,50,10
FRACTURE_CLUSTER,1085034,1085087,54,200000,50,10
FRACTURE_CLUSTER,1085194,1085261,68,200000,50,10
FRACTURE_CLUSTER,1085458,1085519,62,200000,50,10
FRACTURE_CLUSTER,1085524,1085597,74,200000,50,10
FRACTURE_CLUSTER,1085890,1085975,86,200000,50,10
FRACTURE_CLUSTER,1086688,1086745,58,200000,50,10
FRACTURE_CLUSTER,1086840,1086895,56,200000,50,10
FRACTURE_CLUSTER,1088508,1088599,92,200000,50,10
FRACTURE_CLUSTER,1089262,1089349,88,200000,50,10
FRACTURE_CLUSTER,1089682,1089739,58,200000,50,10
FRACTURE_CLUSTER,1091950,1092025,76,200000,50,10
FRACTURE_CLUSTER,1095904,1095965,62,200000,50,10
FRACTURE_CLUSTER,1096000,1096057,58,200000,50,10
FRACTURE_CLUSTER,1096212,1096271,60,200000,50,10
FRACTURE_CLUSTER,1098540,1098599,60,200000,50,10
FRACTURE_CLUSTER,1098852,1098907,56,200000,50,10
FRACTURE_CLUSTER,1098922,1098997,76,200000,50,10
FRACTURE_CLUSTER,1099944,1099997,54,200000,50,10
FRACTURE_CLUSTER,1100628,1100677,50,200000,50,10
FRACTURE_CLUSTER,1101004,1101055,52,200000,50,10
FRACTURE_CLUSTER,1103758,1103831,74,200000,50,10
FRACTURE_CLUSTER,1104562,1104625,64,200000,50,10
FRACTURE_CLUSTER,1107198,1107281,84,200000,50,10
FRACTURE_CLUSTER,1108798,1108847,50,200000,50,10
FRACTURE_CLUSTER,1108932,1108985,54,200000,50,10
FRACTURE_CLUSTER,1109062,1109119,58,200000,50,10
FRACTURE_CLUSTER,1109160,1109227,68,200000,50,10
FRACTURE_CLUSTER,1110162,1110211,50,200000,50,10
FRACTURE_CLUSTER,1112214,1112267,54,200000,50,10
FRACTURE_CLUSTER,1112974,1113029,56,200000,50,10
FRACTURE_CLUSTER,1113720,1113779,60,200000,50,10
FRACTURE_CLUSTER,1114104,1114169,66,200000,50,10
FRACTURE_CLUSTER,1114690,1114751,62,200000,50,10
FRACTURE_CLUSTER,1116688,1116739,52,200000,50,10
FRACTURE_CLUSTER,1116958,1117015,58,200000,50,10
FRACTURE_CLUSTER,1118374,1118437,64,200000,50,10
FRACTURE_CLUSTER,1119922,1119977,56,200000,50,10
FRACTURE_CLUSTER,1120078,1120159,82,200000,50,10
FRACTURE_CLUSTER,1124442,1124527,86,200000,50,10
FRACTURE_CLUSTER,1126402,1126465,64,200000,50,10
FRACTURE_CLUSTER,1126872,1126925,54,200000,50,10
FRACTURE_CLUSTER,1127562,1127617,56,200000,50,10
FRACTURE_CLUSTER,1130130,1130209,80,200000,50,10
FRACTURE_CLUSTER,1131184,1131235,52,200000,50,10
FRACTURE_CLUSTER,1132162,1132219,58,200000,50,10
FRACTURE_CLUSTER,1133374,1133437,64,200000,50,10
FRACTURE_CLUSTER,1133752,1133801,50,200000,50,10
FRACTURE_CLUSTER,1134184,1134239,56,200000,50,10
FRACTURE_CLUSTER,1135252,1135307,56,200000,50,10
FRACTURE_CLUSTER,1135674,1135727,54,200000,50,10
FRACTURE_CLUSTER,1136158,1136215,58,200000,50,10
FRACTURE_CLUSTER,1137342,1137419,78,200000,50,10
FRACTURE_CLUSTER,1138174,1138225,52,200000,50,10
FRACTURE_CLUSTER,1140004,1140059,56,200000,50,10
FRACTURE_CLUSTER,1140252,1140307,56,200000,50,10
FRACTURE_CLUSTER,1142044,1142129,86,200000,50,10
FRACTURE_CLUSTER,1142712,1142789,78,200000,50,10
FRACTURE_CLUSTER,1146160,1146247,88,200000,50,10
FRACTURE_CLUSTER,1146552,1146625,74,200000,50,10
FRACTURE_CLUSTER,1146912,1146961,50,200000,50,10
FRACTURE_CLUSTER,1147824,1147877,54,200000,50,10
FRACTURE_CLUSTER,1148110,1148165,56,200000,50,10
FRACTURE_CLUSTER,1148218,1148285,68,200000,50,10
FRACTURE_CLUSTER,1150284,1150361,78,200000,50,10
FRACTURE_CLUSTER,1151782,1151831,50,200000,50,10
FRACTURE_CLUSTER,1152082,1152137,56,200000,50,10
FRACTURE_CLUSTER,1153834,1153909,76,200000,50,10
FRACTURE_CLUSTER,1154868,1154921,54,200000,50,10
FRACTURE_CLUSTER,1160298,1160369,72,200000,50,10
FRACTURE_CLUSTER,1161990,1162051,62,200000,50,10
FRACTURE_CLUSTER,1163328,1163395,68,200000,50,10
FRACTURE_CLUSTER,1164118,1164181,64,200000,50,10
FRACTURE_CLUSTER,1164250,1164305,56,200000,50,10
FRACTURE_CLUSTER,1165512,1165561,50,200000,50,10
FRACTURE_CLUSTER,1167088,1167145,58,200000,50,10
FRACTURE_CLUSTER,1168080,1168147,68,200000,50,10
FRACTURE_CLUSTER,1168542,1168591,50,200000,50,10
FRACTURE_CLUSTER,1169044,1169147,104,200000,50,10
FRACTURE_CLUSTER,1169940,1169999,60,200000,50,10
FRACTURE_CLUSTER,1171692,1171741,50,200000,50,10
FRACTURE_CLUSTER,1173192,1173251,60,200000,50,10
FRACTURE_CLUSTER,1174962,1175011,50,200000,50,10
FRACTURE_CLUSTER,1175262,1175329,68,200000,50,10
FRACTURE_CLUSTER,1176790,1176857,68,200000,50,10
FRACTURE_CLUSTER,1179664,1179757,94,200000,50,10
FRACTURE_CLUSTER,1180432,1180481,50,200000,50,10
FRACTURE_CLUSTER,1181370,1181419,50,200000,50,10
FRACTURE_CLUSTER,1181814,1181869,56,200000,50,10
FRACTURE_CLUSTER,1182214,1182265,52,200000,50,10
FRACTURE_CLUSTER,1183242,1183291,50,200000,50,10
FRACTURE_CLUSTER,1185052,1185139,88,200000,50,10
FRACTURE_CLUSTER,1187572,1187621,50,200000,50,10
FRACTURE_CLUSTER,1189234,1189295,62,200000,50,10
FRACTURE_CLUSTER,1190268,1190387,120,200000,50,10
FRACTURE_CLUSTER,1191672,1191725,54,200000,50,10
FRACTURE_CLUSTER,1192950,1193005,56,200000,50,10
FRACTURE_CLUSTER,1194604,1194671,68,200000,50,10
FRACTURE_CLUSTER,1195270,1195351,82,200000,50,10
FRACTURE_CLUSTER,1198894,1198979,86,200000,50,10
FRACTURE_CLUSTER,1199200,1199297,98,200000,50,10
FRACTURE_CLUSTER,1200448,1200505,58,200000,50,10
FRACTURE_CLUSTER,1201348,1201441,94,200000,50,10
FRACTURE_CLUSTER,1201608,1201669,62,200000,50,10
FRACTURE_CLUSTER,1201842,1201909,68,200000,50,10
FRACTURE_CLUSTER,1203004,1203077,74,200000,50,10
FRACTURE_CLUSTER,1203390,1203449,60,200000,50,10
FRACTURE_CLUSTER,1204312,1204369,58,200000,50,10
FRACTURE_CLUSTER,1205340,1205401,62,200000,50,10
FRACTURE_CLUSTER,1211088,1211161,74,200000,50,10
FRACTURE_CLUSTER,1211274,1211339,66,200000,50,10
FRACTURE_CLUSTER,1211802,1211851,50,200000,50,10
FRACTURE_CLUSTER,1213654,1213739,86,200000,50,10
FRACTURE_CLUSTER,1213764,1213859,96,200000,50,10
FRACTURE_CLUSTER,1214338,1214399,62,200000,50,10
FRACTURE_CLUSTER,1216638,1216691,54,200000,50,10
FRACTURE_CLUSTER,1217998,1218085,88,200000,50,10
FRACTURE_CLUSTER,1219492,1219547,56,200000,50,10
FRACTURE_CLUSTER,1221004,1221055,52,200000,50,10
FRACTURE_CLUSTER,1222338,1222391,54,200000,50,10
FRACTURE_CLUSTER,1223632,1223687,56,200000,50,10
FRACTURE_CLUSTER,1224514,1224571,58,200000,50,10
FRACTURE_CLUSTER,1224604,1224695,92,200000,50,10
FRACTURE_CLUSTER,1225300,1225387,88,200000,50,10
FRACTURE_CLUSTER,1225764,1225829,66,200000,50,10
FRACTURE_CLUSTER,1226194,1226249,56,200000,50,10
FRACTURE_CLUSTER,1226872,1226957,86,200000,50,10
FRACTURE_CLUSTER,1227432,1227529,98,200000,50,10
FRACTURE_CLUSTER,1228722,1228787,66,200000,50,10
FRACTURE_CLUSTER,1230108,1230161,54,200000,50,10
FRACTURE_CLUSTER,1230762,1230815,54,200000,50,10
FRACTURE_CLUSTER,1232100,1232159,60,200000,50,10
FRACTURE_CLUSTER,1232218,1232281,64,200000,50,10
FRACTURE_CLUSTER,1232704,1232827,124,200000,50,10
FRACTURE_CLUSTER,1233630,1233685,56,200000,50,10
FRACTURE_CLUSTER,1233808,1233877,70,200000,50,10
FRACTURE_CLUSTER,1233984,1234045,62,200000,50,10
FRACTURE_CLUSTER,1234152,1234207,56,200000,50,10
FRACTURE_CLUSTER,1234258,1234321,64,200000,50,10
FRACTURE_CLUSTER,1237654,1237819,166,200000,50,10
FRACTURE_CLUSTER,1238182,1238231,50,200000,50,10
FRACTURE_CLUSTER,1239814,1239901,88,200000,50,10
FRACTURE_CLUSTER,1240030,1240081,52,200000,50,10
FRACTURE_CLUSTER,1242510,1242599,90,200000,50,10
FRACTURE_CLUSTER,1242652,1242701,50,200000,50,10
FRACTURE_CLUSTER,1243720,1243781,62,200000,50,10
FRACTURE_CLUSTER,1245214,1245301,88,200000,50,10
FRACTURE_CLUSTER,1246848,1246897,50,200000,50,10
FRACTURE_CLUSTER,1249900,1249955,56,200000,50,10
FRACTURE_CLUSTER,1250644,1250699,56,200000,50,10
FRACTURE_CLUSTER,1251114,1251211,98,200000,50,10
FRACTURE_CLUSTER,1251582,1251665,84,200000,50,10
FRACTURE_CLUSTER,1253232,1253315,84,200000,50,10
FRACTURE_CLUSTER,1254370,1254437,68,200000,50,10
FRACTURE_CLUSTER,1257252,1257305,54,200000,50,10
FRACTURE_CLUSTER,1257880,1257985,106,200000,50,10
FRACTURE_CLUSTER,1258020,1258111,92,200000,50,10
FRACTURE_CLUSTER,1259844,1259927,84,200000,50,10
FRACTURE_CLUSTER,1260402,1260455,54,200000,50,10
FRACTURE_CLUSTER,1260514,1260575,62,200000,50,10
FRACTURE_CLUSTER,1260904,1260985,82,200000,50,10
FRACTURE_CLUSTER,1262110,1262185,76,200000,50,10
FRACTURE_CLUSTER,1262944,1262999,56,200000,50,10
FRACTURE_CLUSTER,1264072,1264195,124,200000,50,10
FRACTURE_CLUSTER,1265374,1265447,74,200000,50,10
FRACTURE_CLUSTER,1266940,1267019,80,200000,50,10
FRACTURE_CLUSTER,1270762,1270841,80,200000,50,10
FRACTURE_CLUSTER,1272672,1272757,86,200000,50,10
FRACTURE_CLUSTER,1273810,1273861,52,200000,50,10
FRACTURE_CLUSTER,1274430,1274491,62,200000,50,10
FRACTURE_CLUSTER,1275298,1275391,94,200000,50,10
FRACTURE_CLUSTER,1276558,1276607,50,200000,50,10
FRACTURE_CLUSTER,1278840,1278895,56,200000,50,10
FRACTURE_CLUSTER,1280044,1280105,62,200000,50,10
FRACTURE_CLUSTER,1280520,1280575,56,200000,50,10
FRACTURE_CLUSTER,1280730,1280779,50,200000,50,10
FRACTURE_CLUSTER,1288270,1288337,68,200000,50,10
FRACTURE_CLUSTER,1291602,1291661,60,200000,50,10
FRACTURE_CLUSTER,1293664,1293715,52,200000,50,10
FRACTURE_CLUSTER,1294408,1294457,50,200000,50,10
FRACTURE_CLUSTER,1296814,1296895,82,200000,50,10
FRACTURE_CLUSTER,1297980,1298029,50,200000,50,10
FRACTURE_CLUSTER,1298494,1298549,56,200000,50,10
FRACTURE_CLUSTER,1299478,1299587,110,200000,50,10
FRACTURE_CLUSTER,1302432,1302499,68,200000,50,10
FRACTURE_CLUSTER,1305852,1305901,50,200000,50,10
FRACTURE_CLUSTER,1307694,1307747,54,200000,50,10
FRACTURE_CLUSTER,1308100,1308149,50,200000,50,10
FRACTURE_CLUSTER,1308942,1309009,68,200000,50,10
FRACTURE_CLUSTER,1312978,1313029,52,200000,50,10
FRACTURE_CLUSTER,1313070,1313125,56,200000,50,10
FRACTURE_CLUSTER,1313470,1313531,62,200000,50,10
FRACTURE_CLUSTER,1314372,1314421,50,200000,50,10
FRACTURE_CLUSTER,1314702,1314761,60,200000,50,10
FRACTURE_CLUSTER,1316130,1316185,56,200000,50,10
FRACTURE_CLUSTER,1316454,1316507,54,200000,50,10
FRACTURE_CLUSTER,1317324,1317389,66,200000,50,10
FRACTURE_CLUSTER,1317888,1317937,50,200000,50,10
FRACTURE_CLUSTER,1319562,1319645,84,200000,50,10
FRACTURE_CLUSTER,1319994,1320065,72,200000,50,10
FRACTURE_CLUSTER,1320502,1320559,58,200000,50,10
FRACTURE_CLUSTER,1321860,1321909,50,200000,50,10
FRACTURE_CLUSTER,1322770,1322821,52,200000,50,10
FRACTURE_CLUSTER,1323664,1323725,62,200000,50,10
FRACTURE_CLUSTER,1323978,1324037,60,200000,50,10
FRACTURE_CLUSTER,1324284,1324339,56,200000,50,10
FRACTURE_CLUSTER,1324870,1324939,70,200000,50,10
FRACTURE_CLUSTER,1325292,1325417,126,200000,50,10
FRACTURE_CLUSTER,1326504,1326557,54,200000,50,10
FRACTURE_CLUSTER,1327458,1327511,54,200000,50,10
FRACTURE_CLUSTER,1327642,1327729,88,200000,50,10
FRACTURE_CLUSTER,1330318,1330387,70,200000,50,10
FRACTURE_CLUSTER,1330624,1330691,68,200000,50,10
FRACTURE_CLUSTER,1330890,1330967,78,200000,50,10
FRACTURE_CLUSTER,1332004,1332089,86,200000,50,10
FRACTURE_CLUSTER,1332928,1332979,52,200000,50,10
FRACTURE_CLUSTER,1333020,1333087,68,200000,50,10
FRACTURE_CLUSTER,1333198,1333249,52,200000,50,10
FRACTURE_CLUSTER,1333302,1333351,50,200000,50,10
FRACTURE_CLUSTER,1334274,1334341,68,200000,50,10
FRACTURE_CLUSTER,1335682,1335751,70,200000,50,10
FRACTURE_CLUSTER,1336782,1336835,54,200000,50,10
FRACTURE_CLUSTER,1338280,1338331,52,200000,50,10
FRACTURE_CLUSTER,1339000,1339055,56,200000,50,10
FRACTURE_CLUSTER,1342102,1342171,70,200000,50,10
FRACTURE_CLUSTER,1343092,1343141,50,200000,50,10
FRACTURE_CLUSTER,1344682,1344745,64,200000,50,10
FRACTURE_CLUSTER,1348180,1348235,56,200000,50,10
FRACTURE_CLUSTER,1348764,1348849,86,200000,50,10
FRACTURE_CLUSTER,1349440,1349489,50,200000,50,10
FRACTURE_CLUSTER,1349518,1349659,142,200000,50,10
FRACTURE_CLUSTER,1352520,1352611,92,200000,50,10
FRACTURE_CLUSTER,1354074,1354139,66,200000,50,10
FRACTURE_CLUSTER,1354872,1354927,56,200000,50,10
FRACTURE_CLUSTER,1357432,1357487,56,200000,50,10
FRACTURE_CLUSTER,1357948,1358021,74,200000,50,10
FRACTURE_CLUSTER,1358634,1358689,56,200000,50,10
FRACTURE_CLUSTER,1362120,1362169,50,200000,50,10
FRACTURE_CLUSTER,1363608,1363681,74,200000,50,10
FRACTURE_CLUSTER,1364658,1364717,60,200000,50,10
FRACTURE_CLUSTER,1365600,1365667,68,200000,50,10
FRACTURE_CLUSTER,1367238,1367287,50,200000,50,10
FRACTURE_CLUSTER,1367650,1367699,50,200000,50,10
FRACTURE_CLUSTER,1368564,1368659,96,200000,50,10
FRACTURE_CLUSTER,1369234,1369285,52,200000,50,10
FRACTURE_CLUSTER,1373584,1373669,86,200000,50,10
FRACTURE_CLUSTER,1375252,1375321,70,200000,50,10
FRACTURE_CLUSTER,1375840,1375889,50,200000,50,10
FRACTURE_CLUSTER,1376230,1376309,80,200000,50,10
FRACTURE_CLUSTER,1376622,1376681,60,200000,50,10
FRACTURE_CLUSTER,1378708,1378759,52,200000,50,10
FRACTURE_CLUSTER,1379664,1379719,56,200000,50,10
FRACTURE_CLUSTER,1383030,1383119,90,200000,50,10
FRACTURE_CLUSTER,1383210,1383271,62,200000,50,10
FRACTURE_CLUSTER,1383624,1383679,56,200000,50,10
FRACTURE_CLUSTER,1384410,1384489,80,200000,50,10
FRACTURE_CLUSTER,1385584,1385645,62,200000,50,10
FRACTURE_CLUSTER,1387410,1387501,92,200000,50,10
FRACTURE_CLUSTER,1387528,1387589,62,200000,50,10
FRACTURE_CLUSTER,1388368,1388419,52,200000,50,10
FRACTURE_CLUSTER,1388532,1388585,54,200000,50,10
FRACTURE_CLUSTER,1389562,1389619,58,200000,50,10
FRACTURE_CLUSTER,1392018,1392067,50,200000,50,10
FRACTURE_CLUSTER,1392942,1393015,74,200000,50,10
FRACTURE_CLUSTER,1393384,1393439,56,200000,50,10
FRACTURE_CLUSTER,1394574,1394657,84,200000,50,10
FRACTURE_CLUSTER,1394802,1394851,50,200000,50,10
FRACTURE_CLUSTER,1395678,1395749,72,200000,50,10
FRACTURE_CLUSTER,1398808,1398899,92,200000,50,10
FRACTURE_CLUSTER,1401132,1401181,50,200000,50,10
FRACTURE_CLUSTER,1401294,1401377,84,200000,50,10
FRACTURE_CLUSTER,1402024,1402117,94,200000,50,10
FRACTURE_CLUSTER,1402578,1402639,62,200000,50,10
FRACTURE_CLUSTER,1403074,1403137,64,200000,50,10
FRACTURE_CLUSTER,1403160,1403227,68,200000,50,10
FRACTURE_CLUSTER,1404054,1404137,84,200000,50,10
FRACTURE_CLUSTER,1406100,1406155,56,200000,50,10
FRACTURE_CLUSTER,1406178,1406227,50,200000,50,10
FRACTURE_CLUSTER,1406298,1406347,50,200000,50,10
FRACTURE_CLUSTER,1406940,1406989,50,200000,50,10
FRACTURE_CLUSTER,1408432,1408487,56,200000,50,10
FRACTURE_CLUSTER,1408900,1408969,70,200000,50,10
FRACTURE_CLUSTER,1411090,1411169,80,200000,50,10
FRACTURE_CLUSTER,1412410,1412471,62,200000,50,10
FRACTURE_CLUSTER,1413274,1413365,92,200000,50,10
FRACTURE_CLUSTER,1414744,1414829,86,200000,50,10
FRACTURE_CLUSTER,1416334,1416391,58,200000,50,10
FRACTURE_CLUSTER,1416508,1416565,58,200000,50,10
FRACTURE_CLUSTER,1418334,1418425,92,200000,50,10
FRACTURE_CLUSTER,1422298,1422355,58,200000,50,10
FRACTURE_CLUSTER,1422838,1422895,58,200000,50,10
FRACTURE_CLUSTER,1423782,1423831,50,200000,50,10
FRACTURE_CLUSTER,1424232,1424287,56,200000,50,10
FRACTURE_CLUSTER,1425370,1425467,98,200000,50,10
FRACTURE_CLUSTER,1427154,1427231,78,200000,50,10
FRACTURE_CLUSTER,1429660,1429739,80,200000,50,10
FRACTURE_CLUSTER,1430470,1430525,56,200000,50,10
FRACTURE_CLUSTER,1432108,1432169,62,200000,50,10
FRACTURE_CLUSTER,1432198,1432277,80,200000,50,10
FRACTURE_CLUSTER,1435758,1435819,62,200000,50,10
FRACTURE_CLUSTER,1435920,1436005,86,200000,50,10
FRACTURE_CLUSTER,1437108,1437179,72,200000,50,10
FRACTURE_CLUSTER,1438512,1438561,50,200000,50,10
FRACTURE_CLUSTER,1439794,1439855,62,200000,50,10
FRACTURE_CLUSTER,1440298,1440359,62,200000,50,10
FRACTURE_CLUSTER,1443138,1443211,74,200000,50,10
FRACTURE_CLUSTER,1444090,1444171,82,200000,50,10
FRACTURE_CLUSTER,1446930,1446985,56,200000,50,10
FRACTURE_CLUSTER,1448088,1448147,60,200000,50,10
FRACTURE_CLUSTER,1448220,1448305,86,200000,50,10
FRACTURE_CLUSTER,1450362,1450429,68,200000,50,10
FRACTURE_CLUSTER,1451484,1451539,56,200000,50,10
FRACTURE_CLUSTER,1452004,1452055,52,200000,50,10
FRACTURE_CLUSTER,1452774,1452841,68,200000,50,10
FRACTURE_CLUSTER,1457532,1457585,54,200000,50,10
FRACTURE_CLUSTER,1457730,1457809,80,200000,50,10
FRACTURE_CLUSTER,1458778,1458829,52,200000,50,10
FRACTURE_CLUSTER,1461010,1461085,76,200000,50,10
FRACTURE_CLUSTER,1463250,1463317,68,200000,50,10
FRACTURE_CLUSTER,1463664,1463729,66,200000,50,10
FRACTURE_CLUSTER,1464598,1464655,58,200000,50,10
FRACTURE_CLUSTER,1466560,1466609,50,200000,50,10
FRACTURE_CLUSTER,1466874,1466939,66,200000,50,10
FRACTURE_CLUSTER,1467600,1467685,86,200000,50,10
FRACTURE_CLUSTER,1467990,1468055,66,200000,50,10
FRACTURE_CLUSTER,1468270,1468327,58,200000,50,10
