belt_type,n_start,n_end,length,threshold,window,need
PRIME_PROXY_BELT,1473600,1473649,50,200000,50,10
PRIME_PROXY_BELT,1473718,1473785,68,200000,50,10
PRIME_PROXY_BELT,1473912,1474069,158,200000,50,10
PRIME_PROXY_BELT,1474092,1474307,216,200000,50,10
PRIME_PROXY_BELT,1474392,1474445,54,200000,50,10
PRIME_PROXY_BELT,1474542,1474597,56,200000,50,10
PRIME_PROXY_BELT,1474702,1474799,98,200000,50,10
PRIME_PROXY_BELT,1474824,1474907,84,200000,50,10
PRIME_PROXY_BELT,1474972,1475029,58,200000,50,10
PRIME_PROXY_BELT,1475188,1475299,112,200000,50,10
PRIME_PROXY_BELT,1475322,1475411,90,200000,50,10
PRIME_PROXY_BELT,1475560,1475609,50,200000,50,10
PRIME_PROXY_BELT,1475694,1475779,86,200000,50,10
PRIME_PROXY_BELT,1475794,1475875,82,200000,50,10
PRIME_PROXY_BELT,1475994,1476091,98,200000,50,10
PRIME_PROXY_BELT,1476130,1476241,112,200000,50,10
PRIME_PROXY_BELT,1476358,1476427,70,200000,50,10
PRIME_PROXY_BELT,1476502,1476559,58,200000,50,10
PRIME_PROXY_BELT,1476628,1476737,110,200000,50,10
PRIME_PROXY_BELT,1476768,1477151,384,200000,50,10
PRIME_PROXY_BELT,1477282,1477429,148,200000,50,10
PRIME_PROXY_BELT,1477464,1477549,86,200000,50,10
PRIME_PROXY_BELT,1477572,1477669,98,200000,50,10
PRIME_PROXY_BELT,1477738,1477835,98,200000,50,10
PRIME_PROXY_BELT,1477864,1477945,82,200000,50,10
PRIME_PROXY_BELT,1477978,1478131,154,200000,50,10
PRIME_PROXY_BELT,1478158,1478299,142,200000,50,10
PRIME_PROXY_BELT,1478338,1478485,148,200000,50,10
PRIME_PROXY_BELT,1478590,1478639,50,200000,50,10
PRIME_PROXY_BELT,1478658,1478731,74,200000,50,10
PRIME_PROXY_BELT,1478808,1479319,512,200000,50,10
PRIME_PROXY_BELT,1479430,1479605,176,200000,50,10
PRIME_PROXY_BELT,1479708,1479919,212,200000,50,10
PRIME_PROXY_BELT,1479970,1480045,76,200000,50,10
PRIME_PROXY_BELT,1480228,1480349,122,200000,50,10
PRIME_PROXY_BELT,1480384,1480441,58,200000,50,10
PRIME_PROXY_BELT,1480504,1480717,214,200000,50,10
PRIME_PROXY_BELT,1480732,1480819,88,200000,50,10
PRIME_PROXY_BELT,1480858,1480955,98,200000,50,10
PRIME_PROXY_BELT,1480984,1481075,92,200000,50,10
PRIME_PROXY_BELT,1481140,1481201,62,200000,50,10
PRIME_PROXY_BELT,1481308,1481387,80,200000,50,10
PRIME_PROXY_BELT,1481454,1481575,122,200000,50,10
PRIME_PROXY_BELT,1481698,1481821,124,200000,50,10
PRIME_PROXY_BELT,1481862,1482071,210,200000,50,10
PRIME_PROXY_BELT,1482162,1482211,50,200000,50,10
PRIME_PROXY_BELT,1482258,1482349,92,200000,50,10
PRIME_PROXY_BELT,1482394,1482509,116,200000,50,10
PRIME_PROXY_BELT,1482568,1482679,112,200000,50,10
PRIME_PROXY_BELT,1482724,1482785,62,200000,50,10
PRIME_PROXY_BELT,1482804,1482911,108,200000,50,10
PRIME_PROXY_BELT,1482994,1483109,116,200000,50,10
PRIME_PROXY_BELT,1483138,1483375,238,200000,50,10
PRIME_PROXY_BELT,1483380,1483471,92,200000,50,10
PRIME_PROXY_BELT,1483584,1483769,186,200000,50,10
PRIME_PROXY_BELT,1483948,1484087,140,200000,50,10
PRIME_PROXY_BELT,1484134,1484281,148,200000,50,10
PRIME_PROXY_BELT,1484338,1484515,178,200000,50,10
PRIME_PROXY_BELT,1484530,1484579,50,200000,50,10
PRIME_PROXY_BELT,1484622,1484705,84,200000,50,10
PRIME_PROXY_BELT,1484974,1485079,106,200000,50,10
PRIME_PROXY_BELT,1485178,1485281,104,200000,50,10
PRIME_PROXY_BELT,1485454,1485509,56,200000,50,10
PRIME_PROXY_BELT,1485522,1485607,86,200000,50,10
PRIME_PROXY_BELT,1485672,1485799,128,200000,50,10
PRIME_PROXY_BELT,1486048,1486189,142,200000,50,10
PRIME_PROXY_BELT,1486222,1486271,50,200000,50,10
PRIME_PROXY_BELT,1486290,1486427,138,200000,50,10
PRIME_PROXY_BELT,1486542,1486651,110,200000,50,10
PRIME_PROXY_BELT,1486684,1486889,206,200000,50,10
PRIME_PROXY_BELT,1486938,1486999,62,200000,50,10
PRIME_PROXY_BELT,1487044,1487141,98,200000,50,10
PRIME_PROXY_BELT,1487148,1487239,92,200000,50,10
PRIME_PROXY_BELT,1487350,1487489,140,200000,50,10
PRIME_PROXY_BELT,1487508,1487627,120,200000,50,10
PRIME_PROXY_BELT,1487704,1487827,124,200000,50,10
PRIME_PROXY_BELT,1487914,1488025,112,200000,50,10
PRIME_PROXY_BELT,1488084,1488257,174,200000,50,10
PRIME_PROXY_BELT,1488402,1488499,98,200000,50,10
PRIME_PROXY_BELT,1488532,1488607,76,200000,50,10
PRIME_PROXY_BELT,1488622,1488701,80,200000,50,10
PRIME_PROXY_BELT,1488714,1488839,126,200000,50,10
PRIME_PROXY_BELT,1488918,1489201,284,200000,50,10
PRIME_PROXY_BELT,1489204,1489339,136,200000,50,10
PRIME_PROXY_BELT,1489392,1489441,50,200000,50,10
PRIME_PROXY_BELT,1489482,1489577,96,200000,50,10
PRIME_PROXY_BELT,1489584,1489685,102,200000,50,10
PRIME_PROXY_BELT,1489702,1489805,104,200000,50,10
PRIME_PROXY_BELT,1490010,1490059,50,200000,50,10
PRIME_PROXY_BELT,1490080,1490129,50,200000,50,10
PRIME_PROXY_BELT,1490158,1490219,62,200000,50,10
PRIME_PROXY_BELT,1490224,1490399,176,200000,50,10
PRIME_PROXY_BELT,1490584,1490759,176,200000,50,10
PRIME_PROXY_BELT,1490892,1491047,156,200000,50,10
PRIME_PROXY_BELT,1491192,1491281,90,200000,50,10
PRIME_PROXY_BELT,1491370,1491467,98,200000,50,10
PRIME_PROXY_BELT,1491472,1491701,230,200000,50,10
PRIME_PROXY_BELT,1491724,1491775,52,200000,50,10
PRIME_PROXY_BELT,1491814,1491869,56,200000,50,10
PRIME_PROXY_BELT,1491898,1492027,130,200000,50,10
PRIME_PROXY_BELT,1492054,1492237,184,200000,50,10
PRIME_PROXY_BELT,1492258,1492351,94,200000,50,10
PRIME_PROXY_BELT,1492410,1492685,276,200000,50,10
PRIME_PROXY_BELT,1492758,1492841,84,200000,50,10
PRIME_PROXY_BELT,1492852,1492919,68,200000,50,10
PRIME_PROXY_BELT,1493158,1493377,220,200000,50,10
PRIME_PROXY_BELT,1493412,1493509,98,200000,50,10
PRIME_PROXY_BELT,1493524,1493791,268,200000,50,10
PRIME_PROXY_BELT,1494000,1494097,98,200000,50,10
PRIME_PROXY_BELT,1494148,1494199,52,200000,50,10
PRIME_PROXY_BELT,1494240,1494301,62,200000,50,10
PRIME_PROXY_BELT,1494310,1494425,116,200000,50,10
PRIME_PROXY_BELT,1494460,1494511,52,200000,50,10
PRIME_PROXY_BELT,1494568,1494755,188,200000,50,10
PRIME_PROXY_BELT,1494838,1494907,70,200000,50,10
PRIME_PROXY_BELT,1494970,1495021,52,200000,50,10
PRIME_PROXY_BELT,1495132,1495205,74,200000,50,10
PRIME_PROXY_BELT,1495248,1495411,164,200000,50,10
PRIME_PROXY_BELT,1495420,1495517,98,200000,50,10
PRIME_PROXY_BELT,1495552,1495601,50,200000,50,10
PRIME_PROXY_BELT,1495678,1495735,58,200000,50,10
PRIME_PROXY_BELT,1495810,1495901,92,200000,50,10
PRIME_PROXY_BELT,1495938,1496027,90,200000,50,10
PRIME_PROXY_BELT,1496034,1496087,54,200000,50,10
PRIME_PROXY_BELT,1496122,1496189,68,200000,50,10
PRIME_PROXY_BELT,1496224,1496321,98,200000,50,10
PRIME_PROXY_BELT,1496350,1496611,262,200000,50,10
PRIME_PROXY_BELT,1496620,1496687,68,200000,50,10
PRIME_PROXY_BELT,1496700,1496827,128,200000,50,10
PRIME_PROXY_BELT,1497004,1497079,76,200000,50,10
PRIME_PROXY_BELT,1497100,1497365,266,200000,50,10
PRIME_PROXY_BELT,1497492,1497581,90,200000,50,10
PRIME_PROXY_BELT,1497652,1497749,98,200000,50,10
PRIME_PROXY_BELT,1497820,1497899,80,200000,50,10
PRIME_PROXY_BELT,1497960,1498031,72,200000,50,10
PRIME_PROXY_BELT,1498092,1498169,78,200000,50,10
PRIME_PROXY_BELT,1498278,1498465,188,200000,50,10
PRIME_PROXY_BELT,1498512,1498577,66,200000,50,10
PRIME_PROXY_BELT,1498618,1498697,80,200000,50,10
PRIME_PROXY_BELT,1498764,1498859,96,200000,50,10
PRIME_PROXY_BELT,1498920,1498999,80,200000,50,10
PRIME_PROXY_BELT,1499118,1499291,174,200000,50,10
PRIME_PROXY_BELT,1499320,1499401,82,200000,50,10
PRIME_PROXY_BELT,1499520,1499627,108,200000,50,10
PRIME_PROXY_BELT,1499998,1500187,190,200000,50,10
PRIME_PROXY_BELT,1500304,1500559,256,200000,50,10
PRIME_PROXY_BELT,1500600,1500661,62,200000,50,10
PRIME_PROXY_BELT,1500682,1500941,260,200000,50,10
PRIME_PROXY_BELT,1500972,1501045,74,200000,50,10
PRIME_PROXY_BELT,1501168,1501241,74,200000,50,10
PRIME_PROXY_BELT,1501302,1501381,80,200000,50,10
PRIME_PROXY_BELT,1501398,1501547,150,200000,50,10
PRIME_PROXY_BELT,1501558,1501621,64,200000,50,10
PRIME_PROXY_BELT,1501630,1501715,86,200000,50,10
PRIME_PROXY_BELT,1501762,1501985,224,200000,50,10
PRIME_PROXY_BELT,1501998,1502105,108,200000,50,10
PRIME_PROXY_BELT,1502154,1502251,98,200000,50,10
PRIME_PROXY_BELT,1502280,1502345,66,200000,50,10
PRIME_PROXY_BELT,1502542,1502599,58,200000,50,10
PRIME_PROXY_BELT,1502674,1502771,98,200000,50,10
PRIME_PROXY_BELT,1502860,1503091,232,200000,50,10
PRIME_PROXY_BELT,1503120,1503185,66,200000,50,10
PRIME_PROXY_BELT,1503214,1503419,206,200000,50,10
PRIME_PROXY_BELT,1503454,1503547,94,200000,50,10
PRIME_PROXY_BELT,1503604,1503695,92,200000,50,10
PRIME_PROXY_BELT,1503702,1503829,128,200000,50,10
PRIME_PROXY_BELT,1503870,1503989,120,200000,50,10
PRIME_PROXY_BELT,1504024,1504121,98,200000,50,10
PRIME_PROXY_BELT,1504372,1504907,536,200000,50,10
PRIME_PROXY_BELT,1504932,1505039,108,200000,50,10
PRIME_PROXY_BELT,1505050,1505231,182,200000,50,10
PRIME_PROXY_BELT,1505274,1505327,54,200000,50,10
PRIME_PROXY_BELT,1505368,1505479,112,200000,50,10
PRIME_PROXY_BELT,1505562,1505611,50,200000,50,10
PRIME_PROXY_BELT,1505638,1505791,154,200000,50,10
PRIME_PROXY_BELT,1505802,1505879,78,200000,50,10
PRIME_PROXY_BELT,1505982,1506031,50,200000,50,10
PRIME_PROXY_BELT,1506054,1506125,72,200000,50,10
PRIME_PROXY_BELT,1506150,1506239,90,200000,50,10
PRIME_PROXY_BELT,1506448,1506667,220,200000,50,10
PRIME_PROXY_BELT,1506684,1506737,54,200000,50,10
PRIME_PROXY_BELT,1506760,1506851,92,200000,50,10
PRIME_PROXY_BELT,1506868,1506935,68,200000,50,10
PRIME_PROXY_BELT,1506958,1507025,68,200000,50,10
PRIME_PROXY_BELT,1507048,1507187,140,200000,50,10
PRIME_PROXY_BELT,1507404,1507517,114,200000,50,10
PRIME_PROXY_BELT,1507564,1507699,136,200000,50,10
PRIME_PROXY_BELT,1507830,1507889,60,200000,50,10
PRIME_PROXY_BELT,1508028,1508099,72,200000,50,10
PRIME_PROXY_BELT,1508232,1508329,98,200000,50,10
PRIME_PROXY_BELT,1508364,1508519,156,200000,50,10
PRIME_PROXY_BELT,1508578,1509001,424,200000,50,10
PRIME_PROXY_BELT,1509028,1509107,80,200000,50,10
PRIME_PROXY_BELT,1509328,1509379,52,200000,50,10
PRIME_PROXY_BELT,1509414,1509475,62,200000,50,10
PRIME_PROXY_BELT,1509484,1509599,116,200000,50,10
PRIME_PROXY_BELT,1509700,1509781,82,200000,50,10
PRIME_PROXY_BELT,1509880,1510087,208,200000,50,10
PRIME_PROXY_BELT,1510168,1510247,80,200000,50,10
PRIME_PROXY_BELT,1510270,1510441,172,200000,50,10
PRIME_PROXY_BELT,1510458,1510525,68,200000,50,10
PRIME_PROXY_BELT,1510632,1510807,176,200000,50,10
PRIME_PROXY_BELT,1510840,1510969,130,200000,50,10
PRIME_PROXY_BELT,1511094,1511147,54,200000,50,10
PRIME_PROXY_BELT,1511184,1511335,152,200000,50,10
PRIME_PROXY_BELT,1511400,1511477,78,200000,50,10
PRIME_PROXY_BELT,1511520,1511575,56,200000,50,10
PRIME_PROXY_BELT,1511614,1511699,86,200000,50,10
PRIME_PROXY_BELT,1511772,1511827,56,200000,50,10
PRIME_PROXY_BELT,1511878,1511989,112,200000,50,10
PRIME_PROXY_BELT,1511992,1512047,56,200000,50,10
PRIME_PROXY_BELT,1512078,1512131,54,200000,50,10
PRIME_PROXY_BELT,1512184,1512347,164,200000,50,10
PRIME_PROXY_BELT,1512478,1512595,118,200000,50,10
PRIME_PROXY_BELT,1512654,1512731,78,200000,50,10
PRIME_PROXY_BELT,1512780,1512857,78,200000,50,10
PRIME_PROXY_BELT,1512988,1513171,184,200000,50,10
PRIME_PROXY_BELT,1513348,1513465,118,200000,50,10
PRIME_PROXY_BELT,1513480,1513765,286,200000,50,10
PRIME_PROXY_BELT,1513878,1513975,98,200000,50,10
PRIME_PROXY_BELT,1514014,1514075,62,200000,50,10
PRIME_PROXY_BELT,1514280,1514369,90,200000,50,10
PRIME_PROXY_BELT,1514388,1514471,84,200000,50,10
PRIME_PROXY_BELT,1514514,1514761,248,200000,50,10
PRIME_PROXY_BELT,1514782,1514839,58,200000,50,10
PRIME_PROXY_BELT,1515670,1515865,196,200000,50,10
PRIME_PROXY_BELT,1515912,1516067,156,200000,50,10
PRIME_PROXY_BELT,1516080,1516135,56,200000,50,10
PRIME_PROXY_BELT,1516150,1516291,142,200000,50,10
PRIME_PROXY_BELT,1516314,1516441,128,200000,50,10
PRIME_PROXY_BELT,1516560,1516711,152,200000,50,10
PRIME_PROXY_BELT,1516798,1516865,68,200000,50,10
PRIME_PROXY_BELT,1517004,1517075,72,200000,50,10
PRIME_PROXY_BELT,1517094,1517227,134,200000,50,10
PRIME_PROXY_BELT,1517268,1517321,54,200000,50,10
PRIME_PROXY_BELT,1517352,1517449,98,200000,50,10
PRIME_PROXY_BELT,1517512,1517735,224,200000,50,10
PRIME_PROXY_BELT,1517800,1517885,86,200000,50,10
PRIME_PROXY_BELT,1517890,1517969,80,200000,50,10
PRIME_PROXY_BELT,1518042,1518151,110,200000,50,10
PRIME_PROXY_BELT,1518294,1518385,92,200000,50,10
PRIME_PROXY_BELT,1518448,1518497,50,200000,50,10
PRIME_PROXY_BELT,1518514,1518611,98,200000,50,10
PRIME_PROXY_BELT,1518660,1518781,122,200000,50,10
PRIME_PROXY_BELT,1518852,1518911,60,200000,50,10
PRIME_PROXY_BELT,1518924,1518995,72,200000,50,10
PRIME_PROXY_BELT,1519080,1519201,122,200000,50,10
PRIME_PROXY_BELT,1519228,1519315,88,200000,50,10
PRIME_PROXY_BELT,1519384,1519471,88,200000,50,10
PRIME_PROXY_BELT,1519498,1519567,70,200000,50,10
PRIME_PROXY_BELT,1519582,1519639,58,200000,50,10
PRIME_PROXY_BELT,1519654,1519777,124,200000,50,10
PRIME_PROXY_BELT,1519858,1519939,82,200000,50,10
PRIME_PROXY_BELT,1520124,1520179,56,200000,50,10
PRIME_PROXY_BELT,1520202,1520251,50,200000,50,10
PRIME_PROXY_BELT,1520308,1520389,82,200000,50,10
PRIME_PROXY_BELT,1520398,1520449,52,200000,50,10
PRIME_PROXY_BELT,1520460,1520587,128,200000,50,10
PRIME_PROXY_BELT,1520644,1520759,116,200000,50,10
PRIME_PROXY_BELT,1520968,1521077,110,200000,50,10
PRIME_PROXY_BELT,1521178,1521329,152,200000,50,10
PRIME_PROXY_BELT,1521544,1521691,148,200000,50,10
PRIME_PROXY_BELT,1521720,1521817,98,200000,50,10
PRIME_PROXY_BELT,1521852,1521901,50,200000,50,10
PRIME_PROXY_BELT,1521970,1522099,130,200000,50,10
PRIME_PROXY_BELT,1522312,1522409,98,200000,50,10
PRIME_PROXY_BELT,1522414,1522505,92,200000,50,10
PRIME_PROXY_BELT,1522662,1522739,78,200000,50,10
PRIME_PROXY_BELT,1522762,1522817,56,200000,50,10
PRIME_PROXY_BELT,1523040,1523179,140,200000,50,10
PRIME_PROXY_BELT,1523274,1523467,194,200000,50,10
PRIME_PROXY_BELT,1523478,1523681,204,200000,50,10
PRIME_PROXY_BELT,1523764,1523831,68,200000,50,10
PRIME_PROXY_BELT,1523932,1524185,254,200000,50,10
PRIME_PROXY_BELT,1524204,1524295,92,200000,50,10
PRIME_PROXY_BELT,1524312,1524479,168,200000,50,10
PRIME_PROXY_BELT,1524522,1524577,56,200000,50,10
PRIME_PROXY_BELT,1524592,1524737,146,200000,50,10
PRIME_PROXY_BELT,1524762,1524887,126,200000,50,10
PRIME_PROXY_BELT,1525000,1525171,172,200000,50,10
PRIME_PROXY_BELT,1525194,1525277,84,200000,50,10
PRIME_PROXY_BELT,1525308,1525381,74,200000,50,10
PRIME_PROXY_BELT,1525458,1525519,62,200000,50,10
PRIME_PROXY_BELT,1525590,1525765,176,200000,50,10
PRIME_PROXY_BELT,1525828,1525879,52,200000,50,10
PRIME_PROXY_BELT,1525914,1526011,98,200000,50,10
PRIME_PROXY_BELT,1526040,1526135,96,200000,50,10
PRIME_PROXY_BELT,1526248,1526311,64,200000,50,10
PRIME_PROXY_BELT,1526314,1526449,136,200000,50,10
PRIME_PROXY_BELT,1526584,1526687,104,200000,50,10
PRIME_PROXY_BELT,1526998,1527205,208,200000,50,10
PRIME_PROXY_BELT,1527262,1527335,74,200000,50,10
PRIME_PROXY_BELT,1527492,1527631,140,200000,50,10
PRIME_PROXY_BELT,1527660,1527839,180,200000,50,10
PRIME_PROXY_BELT,1527850,1528031,182,200000,50,10
PRIME_PROXY_BELT,1528122,1528187,66,200000,50,10
PRIME_PROXY_BELT,1528194,1528277,84,200000,50,10
PRIME_PROXY_BELT,1528392,1528489,98,200000,50,10
PRIME_PROXY_BELT,1528572,1528675,104,200000,50,10
PRIME_PROXY_BELT,1528762,1528871,110,200000,50,10
PRIME_PROXY_BELT,1528978,1529119,142,200000,50,10
PRIME_PROXY_BELT,1529218,1529311,94,200000,50,10
PRIME_PROXY_BELT,1529338,1529437,100,200000,50,10
PRIME_PROXY_BELT,1529484,1529551,68,200000,50,10
PRIME_PROXY_BELT,1529562,1529647,86,200000,50,10
PRIME_PROXY_BELT,1529758,1529809,52,200000,50,10
PRIME_PROXY_BELT,1529818,1529995,178,200000,50,10
PRIME_PROXY_BELT,1530048,1530179,132,200000,50,10
PRIME_PROXY_BELT,1530280,1530359,80,200000,50,10
PRIME_PROXY_BELT,1530490,1530649,160,200000,50,10
PRIME_PROXY_BELT,1530660,1530739,80,200000,50,10
PRIME_PROXY_BELT,1530790,1530895,106,200000,50,10
PRIME_PROXY_BELT,1530904,1530959,56,200000,50,10
PRIME_PROXY_BELT,1531080,1531129,50,200000,50,10
PRIME_PROXY_BELT,1531288,1531385,98,200000,50,10
PRIME_PROXY_BELT,1531584,1531729,146,200000,50,10
PRIME_PROXY_BELT,1531764,1531855,92,200000,50,10
PRIME_PROXY_BELT,1531968,1532065,98,200000,50,10
PRIME_PROXY_BELT,1532068,1532165,98,200000,50,10
PRIME_PROXY_BELT,1532242,1532291,50,200000,50,10
PRIME_PROXY_BELT,1532322,1532375,54,200000,50,10
PRIME_PROXY_BELT,1532562,1532741,180,200000,50,10
PRIME_PROXY_BELT,1532880,1532965,86,200000,50,10
PRIME_PROXY_BELT,1533078,1533155,78,200000,50,10
PRIME_PROXY_BELT,1533190,1533245,56,200000,50,10
PRIME_PROXY_BELT,1533282,1533331,50,200000,50,10
PRIME_PROXY_BELT,1533388,1533535,148,200000,50,10
PRIME_PROXY_BELT,1533580,1533631,52,200000,50,10
PRIME_PROXY_BELT,1533642,1533691,50,200000,50,10
PRIME_PROXY_BELT,1533768,1533845,78,200000,50,10
PRIME_PROXY_BELT,1533852,1533985,134,200000,50,10
PRIME_PROXY_BELT,1534018,1534255,238,200000,50,10
PRIME_PROXY_BELT,1534450,1534499,50,200000,50,10
PRIME_PROXY_BELT,1534812,1534901,90,200000,50,10
PRIME_PROXY_BELT,1534914,1535011,98,200000,50,10
PRIME_PROXY_BELT,1535062,1535159,98,200000,50,10
PRIME_PROXY_BELT,1535242,1535401,160,200000,50,10
PRIME_PROXY_BELT,1535424,1535635,212,200000,50,10
PRIME_PROXY_BELT,1535712,1535891,180,200000,50,10
PRIME_PROXY_BELT,1535920,1536125,206,200000,50,10
PRIME_PROXY_BELT,1536142,1536221,80,200000,50,10
PRIME_PROXY_BELT,1536238,1536299,62,200000,50,10
PRIME_PROXY_BELT,1536504,1536721,218,200000,50,10
PRIME_PROXY_BELT,1536774,1536841,68,200000,50,10
PRIME_PROXY_BELT,1536952,1537075,124,200000,50,10
PRIME_PROXY_BELT,1537120,1537211,92,200000,50,10
PRIME_PROXY_BELT,1537348,1537475,128,200000,50,10
PRIME_PROXY_BELT,1537680,1537729,50,200000,50,10
PRIME_PROXY_BELT,1537764,1537901,138,200000,50,10
PRIME_PROXY_BELT,1537920,1538131,212,200000,50,10
PRIME_PROXY_BELT,1538164,1538239,76,200000,50,10
PRIME_PROXY_BELT,1538370,1538665,296,200000,50,10
PRIME_PROXY_BELT,1539178,1539301,124,200000,50,10
PRIME_PROXY_BELT,1539430,1539497,68,200000,50,10
PRIME_PROXY_BELT,1539520,1539595,76,200000,50,10
PRIME_PROXY_BELT,1539604,1539767,164,200000,50,10
PRIME_PROXY_BELT,1539838,1539917,80,200000,50,10
PRIME_PROXY_BELT,1539934,1540051,118,200000,50,10
PRIME_PROXY_BELT,1540108,1540259,152,200000,50,10
PRIME_PROXY_BELT,1540590,1540735,146,200000,50,10
PRIME_PROXY_BELT,1540740,1540915,176,200000,50,10
PRIME_PROXY_BELT,1540918,1541015,98,200000,50,10
PRIME_PROXY_BELT,1541248,1541407,160,200000,50,10
PRIME_PROXY_BELT,1541640,1541737,98,200000,50,10
PRIME_PROXY_BELT,1541748,1541839,92,200000,50,10
PRIME_PROXY_BELT,1541892,1541971,80,200000,50,10
PRIME_PROXY_BELT,1541982,1542137,156,200000,50,10
PRIME_PROXY_BELT,1542172,1542265,94,200000,50,10
PRIME_PROXY_BELT,1542334,1542395,62,200000,50,10
PRIME_PROXY_BELT,1542460,1542599,140,200000,50,10
PRIME_PROXY_BELT,1542868,1542929,62,200000,50,10
PRIME_PROXY_BELT,1542964,1543147,184,200000,50,10
PRIME_PROXY_BELT,1543270,1543319,50,200000,50,10
PRIME_PROXY_BELT,1543488,1543559,72,200000,50,10
PRIME_PROXY_BELT,1543770,1543859,90,200000,50,10
PRIME_PROXY_BELT,1543950,1544219,270,200000,50,10
PRIME_PROXY_BELT,1544400,1544575,176,200000,50,10
PRIME_PROXY_BELT,1544614,1544671,58,200000,50,10
PRIME_PROXY_BELT,1544980,1545169,190,200000,50,10
PRIME_PROXY_BELT,1545204,1545289,86,200000,50,10
PRIME_PROXY_BELT,1545318,1545601,284,200000,50,10
PRIME_PROXY_BELT,1545604,1545667,64,200000,50,10
PRIME_PROXY_BELT,1545730,1545857,128,200000,50,10
PRIME_PROXY_BELT,1545910,1545959,50,200000,50,10
PRIME_PROXY_BELT,1546072,1546165,94,200000,50,10
PRIME_PROXY_BELT,1546170,1546319,150,200000,50,10
PRIME_PROXY_BELT,1546338,1546435,98,200000,50,10
PRIME_PROXY_BELT,1546450,1546501,52,200000,50,10
PRIME_PROXY_BELT,1546638,1546717,80,200000,50,10
PRIME_PROXY_BELT,1546854,1547039,186,200000,50,10
PRIME_PROXY_BELT,1547152,1547287,136,200000,50,10
PRIME_PROXY_BELT,1547374,1547621,248,200000,50,10
PRIME_PROXY_BELT,1547628,1547725,98,200000,50,10
PRIME_PROXY_BELT,1547758,1547977,220,200000,50,10
PRIME_PROXY_BELT,1548048,1548197,150,200000,50,10
PRIME_PROXY_BELT,1548298,1548359,62,200000,50,10
PRIME_PROXY_BELT,1548384,1548437,54,200000,50,10
PRIME_PROXY_BELT,1548490,1548667,178,200000,50,10
PRIME_PROXY_BELT,1548712,1548811,100,200000,50,10
PRIME_PROXY_BELT,1548864,1549009,146,200000,50,10
PRIME_PROXY_BELT,1549360,1549595,236,200000,50,10
PRIME_PROXY_BELT,1549804,1549865,62,200000,50,10
PRIME_PROXY_BELT,1549894,1549969,76,200000,50,10
PRIME_PROXY_BELT,1550020,1550099,80,200000,50,10
PRIME_PROXY_BELT,1550118,1550269,152,200000,50,10
PRIME_PROXY_BELT,1550278,1550335,58,200000,50,10
PRIME_PROXY_BELT,1550338,1550551,214,200000,50,10
PRIME_PROXY_BELT,1550580,1550645,66,200000,50,10
PRIME_PROXY_BELT,1550728,1550819,92,200000,50,10
PRIME_PROXY_BELT,1550952,1551061,110,200000,50,10
PRIME_PROXY_BELT,1551148,1551211,64,200000,50,10
PRIME_PROXY_BELT,1551448,1551511,64,200000,50,10
PRIME_PROXY_BELT,1551570,1551805,236,200000,50,10
PRIME_PROXY_BELT,1551838,1552007,170,200000,50,10
PRIME_PROXY_BELT,1552192,1552255,64,200000,50,10
PRIME_PROXY_BELT,1552288,1552427,140,200000,50,10
PRIME_PROXY_BELT,1552492,1552661,170,200000,50,10
PRIME_PROXY_BELT,1552830,1552919,90,200000,50,10
PRIME_PROXY_BELT,1552948,1553195,248,200000,50,10
PRIME_PROXY_BELT,1553262,1553585,324,200000,50,10
PRIME_PROXY_BELT,1553680,1553777,98,200000,50,10
PRIME_PROXY_BELT,1553788,1553851,64,200000,50,10
PRIME_PROXY_BELT,1554058,1554121,64,200000,50,10
PRIME_PROXY_BELT,1554190,1554241,52,200000,50,10
PRIME_PROXY_BELT,1554258,1554325,68,200000,50,10
PRIME_PROXY_BELT,1554330,1554427,98,200000,50,10
PRIME_PROXY_BELT,1554564,1554617,54,200000,50,10
PRIME_PROXY_BELT,1554730,1554827,98,200000,50,10
PRIME_PROXY_BELT,1554832,1554901,70,200000,50,10
PRIME_PROXY_BELT,1555002,1555297,296,200000,50,10
PRIME_PROXY_BELT,1555564,1555867,304,200000,50,10
PRIME_PROXY_BELT,1555894,1556047,154,200000,50,10
PRIME_PROXY_BELT,1556290,1556399,110,200000,50,10
PRIME_PROXY_BELT,1556404,1556615,212,200000,50,10
PRIME_PROXY_BELT,1556622,1556671,50,200000,50,10
PRIME_PROXY_BELT,1556712,1556809,98,200000,50,10
PRIME_PROXY_BELT,1556832,1556917,86,200000,50,10
PRIME_PROXY_BELT,1556992,1557161,170,200000,50,10
PRIME_PROXY_BELT,1557294,1557455,162,200000,50,10
PRIME_PROXY_BELT,1557588,1557685,98,200000,50,10
PRIME_PROXY_BELT,1558054,1558109,56,200000,50,10
PRIME_PROXY_BELT,1558168,1558369,202,200000,50,10
PRIME_PROXY_BELT,1558510,1558565,56,200000,50,10
PRIME_PROXY_BELT,1558594,1558985,392,200000,50,10
PRIME_PROXY_BELT,1559112,1559231,120,200000,50,10
PRIME_PROXY_BELT,1559302,1559377,76,200000,50,10
PRIME_PROXY_BELT,1559398,1559531,134,200000,50,10
PRIME_PROXY_BELT,1559562,1559695,134,200000,50,10
PRIME_PROXY_BELT,1559728,1559897,170,200000,50,10
PRIME_PROXY_BELT,1559958,1560085,128,200000,50,10
